speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
0.2616373568490089,0.7035809376351245,-0.22394113478422728,0.08000776775549741,1.381303842687981,-0.9797958971132711,0.9797958971132711,350.1134080405556
0.2709716009347698,0.6221959161953848,-0.20135689457318962,0.24759538505071724,1.3807418506592888,-0.9797958971132711,0.9797958971132711,519.0188677471889
0.2759731000966929,0.5696755919918153,-0.18291089494159227,0.34581791741453427,1.3799964352137162,-0.9797958971132711,0.9797958971132711,359.2553887213793
0.292206298265695,0.6659358213166054,-0.17107998503969843,0.33203283464102684,1.3788124910476929,-0.9797958971132711,0.9797958971132711,348.8340307838892
0.3002095407921446,0.6629813338269733,-0.21127063342941232,0.34134586233742653,1.3781578588027437,-0.9797958971132711,0.9797958971132711,527.831292902428
0.3087202186490516,0.6844547286837689,-0.17667542473864212,0.3806070631617632,1.3771219185237797,-0.9797958971132711,0.9797958971132711,354.8533666554194
0.3231666677731788,0.7145211855377088,-0.20065004446171386,0.46348977808625447,1.3763688066604052,-0.9797958971132711,0.9797958971132711,520.4174194926103
0.3193839092734953,0.7434372930577812,-0.22174140667378878,0.47601447665206426,1.3759157015461123,-0.9797958971132711,0.9797958971132711,570.5483539235197
0.3301911229235657,0.7087797210352188,-0.21596618594858463,0.4662081080801482,1.3750123914155645,-0.9797958971132711,0.9797958971132711,383.3141465594208
0.328069375591219,0.7087739227297051,-0.1948078432335086,0.5478937851906285,1.374124433831026,-0.9797958971132711,0.9797958971132711,355.8393861978073
0.3483329423486384,0.7495533305369331,-0.1258348827767713,0.6043011482334547,1.3728806337165778,-0.9797958971132711,0.9797958971132711,338.4301163849846
0.3657389002444812,0.8244555900769153,-0.15325554923870513,0.7543678726037881,1.3719686612652968,-0.9797958971132711,0.9797958971132711,471.4871716136704
0.3625028984467836,0.8364292368663339,-0.19326715866343294,0.7654912146222294,1.3714334761262394,-0.9797958971132711,0.9797958971132711,552.894093472623
0.37230341929985017,0.8746330861770252,-0.11888002171015731,0.8146652531731073,1.3702428029540978,-0.9797958971132711,0.9797958971132711,336.3854732730551
0.38728699435531194,0.8434837709210288,-0.14887680169608591,0.946440749406187,1.3694620901999186,-0.9797958971132711,0.9797958971132711,491.6189997738744
0.377505817491891,0.8794302503549332,-0.18684874886034838,0.8692761207912589,1.3688387715827812,-0.9797958971132711,0.9797958971132711,440.03093230484217
0.37624649192714216,0.8710532959713464,-0.13247642082484865,1.069763064650602,1.3676480168461587,-0.9797958971132711,0.9797958971132711,317.3876390106378
0.38468870447617654,0.9173146635023847,-0.08196453739672148,0.9977132130531686,1.3665659614933736,-0.9797958971132711,0.9797958971132711,378.9644404662327
0.39272237644458563,0.9361713737104694,-0.03888816101812527,0.9868885768030946,1.3655751103025748,-0.9797958971132711,0.9797958971132711,392.680397946159
0.41019093827004915,0.9371692092790167,-0.0012550157941633947,0.9717327243803214,1.3645949219873232,-0.9797958971132711,0.9797958971132711,422.473595046267
0.4218098920798863,0.909200514872975,0.017063152969466106,0.9716882460281792,1.363615843016636,-0.9797958971132711,0.9797958971132711,385.18537087672166
0.44216123887219994,0.9032325669084666,-0.016883992253925686,1.0037581791058547,1.3627708130228886,-0.9797958971132711,0.9797958971132711,510.4314614921525
0.4432292091511779,0.8990512001447731,-0.08335684937623188,0.9676144065506419,1.3621828221226864,-0.9797958971132711,0.9797958971132711,563.9749895585012
0.44619777860068177,0.9017159325511328,-0.0875720251842468,0.9479971147718913,1.3611900892169138,-0.9797958971132711,0.9797958971132711,376.0871586175101
0.4399906363738065,0.8786228979764643,-0.13920196260911122,0.9662293923958857,1.3605293802967573,-0.9797958971132711,0.9797958971132711,538.3615443674429
0.4365085242623859,0.8768654197467289,-0.12138353775280908,0.9708297162072086,1.359741936523043,-0.9797958971132711,0.9797958971132711,435.5515940464608
0.431359216452877,0.8697145033349055,-0.09168335472927294,0.7934179943025305,1.3588636022354832,-0.9797958971132711,0.9797958971132711,388.4648126321114
0.45072102513297746,0.6716738591588272,-0.03092730755838683,0.8414202498298397,1.3578231644987702,-0.9797958971132711,0.9797958971132711,350.9312454410592
0.45365183164988876,0.681012798748378,-0.07366516534495302,0.8536217057006648,1.3570583761069785,-0.9797958971132711,0.9797958971132711,508.07000357529625
0.4622273820017138,0.5382140705870722,-0.058287766690142094,0.8847576881929692,1.3562627862401624,-0.9797958971132711,0.9797958971132711,369.68692680227736
